,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,geocode,latitude,longitude
6956,6957,CA-2017-157588,14/07/2017,19/07/2017,Standard Class,AR-10570,Anemone Ratner,Consumer,United States,Columbus,Georgia,31907,South,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,36.4,"Columbus, Franklin County, Ohio, United States",39.9622601,-83.0007065
6957,6958,CA-2017-157588,14/07/2017,19/07/2017,Standard Class,AR-10570,Anemone Ratner,Consumer,United States,Columbus,Georgia,31907,South,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,"Columbus, Franklin County, Ohio, United States",39.9622601,-83.0007065
6958,6959,CA-2016-167255,27/09/2016,29/09/2016,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",15.51,"San Francisco, CAL Fire Northern Region, California, United States",37.7790262,-122.419906
6959,6960,CA-2016-167255,27/09/2016,29/09/2016,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,146.82,"San Francisco, CAL Fire Northern Region, California, United States",37.7790262,-122.419906
6960,6961,CA-2016-167255,27/09/2016,29/09/2016,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,12.96,"San Francisco, CAL Fire Northern Region, California, United States",37.7790262,-122.419906
6961,6962,CA-2018-162096,10/11/2018,10/11/2018,Same Day,TB-21190,Thomas Brumley,Home Office,United States,Riverside,California,92503,West,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,7.8,"Riverside, Riverside County, California, United States",33.9533546,-117.3961623
6962,6963,CA-2017-157161,16/07/2017,20/07/2017,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,10.2,Colombia,4.099917,-72.9088133
6963,6964,CA-2017-157161,16/07/2017,20/07/2017,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",22.32,Colombia,4.099917,-72.9088133
6964,6965,CA-2017-157161,16/07/2017,20/07/2017,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,24.1,Colombia,4.099917,-72.9088133
6965,6966,CA-2017-157161,16/07/2017,20/07/2017,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,75.98,Colombia,4.099917,-72.9088133
6966,6967,CA-2017-157161,16/07/2017,20/07/2017,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.46,Colombia,4.099917,-72.9088133
6967,6968,CA-2017-157161,16/07/2017,20/07/2017,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),60.12,Colombia,4.099917,-72.9088133
6968,6969,CA-2016-110765,16/10/2016,20/10/2016,Second Class,MP-17965,Michael Paige,Corporate,United States,New York City,New York,10011,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,824.97,"City of New York, New York, United States",40.7127281,-74.0060152
6969,6970,CA-2017-163937,10/01/2017,13/01/2017,Second Class,JB-16000,Joy Bell-,Consumer,United States,Longview,Washington,98632,West,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",24.85,"Longview, Gregg County, Texas, United States",32.5007031,-94.74049
6970,6971,CA-2018-153822,19/09/2018,25/09/2018,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,12.624,"Phoenix, Maricopa County, Arizona, United States",33.4484367,-112.074141
6971,6972,CA-2018-153822,19/09/2018,25/09/2018,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,"Phoenix, Maricopa County, Arizona, United States",33.4484367,-112.074141
6972,6973,CA-2018-153822,19/09/2018,25/09/2018,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,471.92,"Phoenix, Maricopa County, Arizona, United States",33.4484367,-112.074141
6973,6974,CA-2018-153822,19/09/2018,25/09/2018,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,18.18,"Phoenix, Maricopa County, Arizona, United States",33.4484367,-112.074141
6974,6975,CA-2018-146185,15/09/2018,19/09/2018,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Houston,Texas,77095,Central,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,31.744,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974
6975,6976,CA-2016-112144,28/06/2016,02/07/2016,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Gilbert,Arizona,85234,West,OFF-LA-10000443,Office Supplies,Labels,Avery 501,5.904,"Gilbert, Maricopa County, Arizona, United States",33.3527632,-111.7890373
6976,6977,CA-2016-112144,28/06/2016,02/07/2016,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Gilbert,Arizona,85234,West,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,621.76,"Gilbert, Maricopa County, Arizona, United States",33.3527632,-111.7890373
6977,6978,US-2017-119298,25/11/2017,28/11/2017,First Class,EP-13915,Emily Phan,Consumer,United States,Jonesboro,Arkansas,72401,South,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,59.98,"Jonesboro, Craighead County, Arkansas, United States",35.8272257,-90.6949871
6978,6979,CA-2018-155159,25/11/2018,29/11/2018,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",48.87,"Atlanta, Fulton County, Georgia, 30303, United States",33.7489924,-84.3902644
6979,6980,CA-2018-149076,14/01/2018,19/01/2018,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,154.9,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
6980,6981,CA-2015-146990,07/11/2015,08/11/2015,First Class,BP-11095,Bart Pistole,Corporate,United States,New York City,New York,10024,East,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,5.92,"City of New York, New York, United States",40.7127281,-74.0060152
6981,6982,CA-2015-146990,07/11/2015,08/11/2015,First Class,BP-11095,Bart Pistole,Corporate,United States,New York City,New York,10024,East,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,"City of New York, New York, United States",40.7127281,-74.0060152
6982,6983,CA-2017-116526,01/09/2017,05/09/2017,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,24.1,"Detroit, Wayne County, Michigan, United States",42.3315509,-83.0466403
6983,6984,CA-2017-116526,01/09/2017,05/09/2017,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,8.78,"Detroit, Wayne County, Michigan, United States",42.3315509,-83.0466403
6984,6985,CA-2017-116526,01/09/2017,05/09/2017,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",376.74,"Detroit, Wayne County, Michigan, United States",42.3315509,-83.0466403
6985,6986,CA-2017-116526,01/09/2017,05/09/2017,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,29.52,"Detroit, Wayne County, Michigan, United States",42.3315509,-83.0466403
6986,6987,CA-2017-116526,01/09/2017,05/09/2017,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-AR-10004999,Office Supplies,Art,Newell 315,11.96,"Detroit, Wayne County, Michigan, United States",42.3315509,-83.0466403
6987,6988,CA-2017-116526,01/09/2017,05/09/2017,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",26.4,"Detroit, Wayne County, Michigan, United States",42.3315509,-83.0466403
6988,6989,CA-2018-158561,11/11/2018,16/11/2018,Second Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Lauderdale,Florida,33311,South,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1158.12,"Fort Lauderdale, Broward County, Florida, United States",26.1223084,-80.1433786
6989,6990,CA-2018-165099,11/12/2018,13/12/2018,First Class,DK-13375,Dennis Kane,Consumer,United States,Abilene,Texas,79605,Central,OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,1.392,"Abilene, Taylor County, Texas, United States",32.44645,-99.7475905
6990,6991,CA-2016-109386,08/11/2016,13/11/2016,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",44.43,"Hampton, Virginia, United States",37.0300969,-76.3452057
6991,6992,CA-2016-109386,08/11/2016,13/11/2016,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,226.2,"Hampton, Virginia, United States",37.0300969,-76.3452057
6992,6993,CA-2016-109386,08/11/2016,13/11/2016,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,186.54,"Hampton, Virginia, United States",37.0300969,-76.3452057
6993,6994,CA-2016-109386,08/11/2016,13/11/2016,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",265.86,"Hampton, Virginia, United States",37.0300969,-76.3452057
6994,6995,CA-2016-109386,08/11/2016,13/11/2016,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,OFF-AR-10000122,Office Supplies,Art,Newell 314,27.9,"Hampton, Virginia, United States",37.0300969,-76.3452057
6995,6996,CA-2016-166800,19/11/2016,26/11/2016,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,United States,Las Vegas,Nevada,89115,West,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,31.08,"Las Vegas, Clark County, Nevada, United States",36.1672559,-115.148516
6996,6997,CA-2018-117443,23/12/2018,25/12/2018,Second Class,JB-15400,Jennifer Braxton,Corporate,United States,Rockford,Illinois,61107,Central,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,13.84,"Rockford, Rockford Township, Winnebago County, Illinois, United States",42.2713945,-89.093966
6997,6998,CA-2018-117443,23/12/2018,25/12/2018,Second Class,JB-15400,Jennifer Braxton,Corporate,United States,Rockford,Illinois,61107,Central,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,175.872,"Rockford, Rockford Township, Winnebago County, Illinois, United States",42.2713945,-89.093966
6998,6999,US-2017-134369,16/09/2017,22/09/2017,Standard Class,BC-11125,Becky Castell,Home Office,United States,Laguna Niguel,California,92677,West,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,12.96,"Laguna Niguel, Orange County, CAL Fire Southern Region, California, United States",33.5225261,-117.7075526
6999,7000,CA-2018-123687,26/05/2018,29/05/2018,First Class,KC-16675,Kimberly Carter,Corporate,United States,Louisville,Kentucky,40214,South,OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,208.44,"Louisville, Jefferson County, Kentucky, United States",38.2542376,-85.759407
7000,7001,CA-2018-123687,26/05/2018,29/05/2018,First Class,KC-16675,Kimberly Carter,Corporate,United States,Louisville,Kentucky,40214,South,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,25.76,"Louisville, Jefferson County, Kentucky, United States",38.2542376,-85.759407
7001,7002,CA-2016-104871,30/03/2016,03/04/2016,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Normal,Illinois,61761,Central,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.744,"Normal, McLean County, Illinois, United States",40.5092961,-88.9843937
7002,7003,CA-2015-133158,19/08/2015,21/08/2015,Second Class,DW-13195,David Wiener,Corporate,United States,Los Angeles,California,90045,West,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",289.24,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
7003,7004,CA-2015-133158,19/08/2015,21/08/2015,Second Class,DW-13195,David Wiener,Corporate,United States,Los Angeles,California,90045,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
7004,7005,CA-2015-126333,23/12/2015,28/12/2015,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,Port Arthur,Texas,77642,Central,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,5.184,"Port Arthur, Jefferson County, Texas, United States",29.8988618,-93.9288723
7005,7006,CA-2016-141740,01/11/2016,05/11/2016,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,New York City,New York,10009,East,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,205.164,"City of New York, New York, United States",40.7127281,-74.0060152
7006,7007,CA-2015-119466,15/12/2015,21/12/2015,Standard Class,SP-20860,Sung Pak,Corporate,United States,Chicago,Illinois,60623,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544,"Chicago, Cook County, Illinois, United States",41.8755616,-87.6244212
7007,7008,CA-2016-154823,21/08/2016,25/08/2016,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,12.828,"Springfield, Sangamon County, Illinois, United States",39.7990175,-89.6439575
7008,7009,CA-2016-154823,21/08/2016,25/08/2016,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,598.458,"Springfield, Sangamon County, Illinois, United States",39.7990175,-89.6439575
7009,7010,CA-2016-154823,21/08/2016,25/08/2016,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503,East,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,25.984,"Springfield, Sangamon County, Illinois, United States",39.7990175,-89.6439575
7010,7011,US-2015-135881,23/05/2015,27/05/2015,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,17.96,"City of New York, New York, United States",40.7127281,-74.0060152
7011,7012,US-2015-135881,23/05/2015,27/05/2015,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter,5.04,"City of New York, New York, United States",40.7127281,-74.0060152
7012,7013,US-2015-135881,23/05/2015,27/05/2015,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",208.16,"City of New York, New York, United States",40.7127281,-74.0060152
7013,7014,CA-2018-141201,09/12/2018,11/12/2018,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Salinas,California,93905,West,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,148.257,"Salinas, Monterey County, California, United States",36.6744117,-121.6550372
7014,7015,CA-2015-114790,11/03/2015,13/03/2015,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",146.76,"Richmond, Virginia, United States",37.5385087,-77.43428
7015,7016,CA-2015-114790,11/03/2015,13/03/2015,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,32.96,"Richmond, Virginia, United States",37.5385087,-77.43428
7016,7017,CA-2015-114790,11/03/2015,13/03/2015,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,587.97,"Richmond, Virginia, United States",37.5385087,-77.43428
7017,7018,CA-2015-114790,11/03/2015,13/03/2015,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,14.94,"Richmond, Virginia, United States",37.5385087,-77.43428
7018,7019,US-2017-154256,23/06/2017,27/06/2017,Second Class,SM-20005,Sally Matthias,Consumer,United States,New York City,New York,10035,East,OFF-LA-10003720,Office Supplies,Labels,Avery 487,25.83,"City of New York, New York, United States",40.7127281,-74.0060152
7019,7020,CA-2015-124737,23/08/2015,27/08/2015,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,15.552,"Denver, Colorado, United States",39.7392364,-104.984862
7020,7021,CA-2015-124737,23/08/2015,27/08/2015,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,6.8,"Denver, Colorado, United States",39.7392364,-104.984862
7021,7022,CA-2015-124737,23/08/2015,27/08/2015,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,4.224,"Denver, Colorado, United States",39.7392364,-104.984862
7022,7023,CA-2015-124737,23/08/2015,27/08/2015,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,143.64,"Denver, Colorado, United States",39.7392364,-104.984862
7023,7024,CA-2015-124737,23/08/2015,27/08/2015,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,31.104,"Denver, Colorado, United States",39.7392364,-104.984862
7024,7025,CA-2015-124737,23/08/2015,27/08/2015,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,223.056,"Denver, Colorado, United States",39.7392364,-104.984862
7025,7026,US-2018-101840,06/02/2018,12/02/2018,Standard Class,SP-20545,Sibella Parks,Corporate,United States,New York City,New York,10024,East,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,227.46,"City of New York, New York, United States",40.7127281,-74.0060152
7026,7027,US-2018-101840,06/02/2018,12/02/2018,Standard Class,SP-20545,Sibella Parks,Corporate,United States,New York City,New York,10024,East,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",46.24,"City of New York, New York, United States",40.7127281,-74.0060152
7027,7028,CA-2018-131653,29/01/2018,05/02/2018,Standard Class,RD-19585,Rob Dowd,Consumer,United States,New York City,New York,10011,East,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,"City of New York, New York, United States",40.7127281,-74.0060152
7028,7029,US-2017-157840,20/12/2017,23/12/2017,Second Class,MC-17575,Matt Collins,Consumer,United States,Fremont,Nebraska,68025,Central,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,33.9,"Fremont, Alameda County, CAL Fire Northern Region, California, United States",37.5482697,-121.988571
7029,7030,CA-2017-145548,11/11/2017,16/11/2017,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,28.14,"City of New York, New York, United States",40.7127281,-74.0060152
7030,7031,CA-2017-145548,11/11/2017,16/11/2017,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,36.0,"City of New York, New York, United States",40.7127281,-74.0060152
7031,7032,CA-2017-145548,11/11/2017,16/11/2017,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",92.94,"City of New York, New York, United States",40.7127281,-74.0060152
7032,7033,CA-2017-145548,11/11/2017,16/11/2017,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",245.646,"City of New York, New York, United States",40.7127281,-74.0060152
7033,7034,CA-2017-145548,11/11/2017,16/11/2017,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,55.008,"City of New York, New York, United States",40.7127281,-74.0060152
7034,7035,CA-2017-145548,11/11/2017,16/11/2017,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",35.232,"City of New York, New York, United States",40.7127281,-74.0060152
7035,7036,CA-2018-119494,09/11/2018,13/11/2018,Standard Class,JE-15610,Jim Epp,Corporate,United States,San Diego,California,92105,West,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",523.392,"San Diego, San Diego County, California, United States",32.7174202,-117.1627728
7036,7037,CA-2015-124618,02/05/2015,04/05/2015,Second Class,CS-11860,Cari Schnelling,Consumer,United States,Lakeland,Florida,33801,South,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984,"Lakeland, Polk County, Florida, United States",28.0394654,-81.9498042
7037,7038,CA-2018-161970,22/09/2018,27/09/2018,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Smyrna,Georgia,30080,South,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,12.96,"İzmir, Konak, İzmir, Ege Bölgesi, 00000, Türkiye",38.4224548,27.1310699
7038,7039,CA-2018-161970,22/09/2018,27/09/2018,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Smyrna,Georgia,30080,South,OFF-AR-10003896,Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",17.94,"İzmir, Konak, İzmir, Ege Bölgesi, 00000, Türkiye",38.4224548,27.1310699
7039,7040,CA-2018-103443,17/12/2018,23/12/2018,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10009,East,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72,"City of New York, New York, United States",40.7127281,-74.0060152
7040,7041,CA-2018-103443,17/12/2018,23/12/2018,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10009,East,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,24.816,"City of New York, New York, United States",40.7127281,-74.0060152
7041,7042,CA-2018-103443,17/12/2018,23/12/2018,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10009,East,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,124.36,"City of New York, New York, United States",40.7127281,-74.0060152
7042,7043,US-2018-165358,18/07/2018,23/07/2018,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,599.97,"Philadelphia, Philadelphia County, Pennsylvania, United States",39.9527237,-75.1635262
7043,7044,US-2018-165358,18/07/2018,23/07/2018,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",198.744,"Philadelphia, Philadelphia County, Pennsylvania, United States",39.9527237,-75.1635262
7044,7045,US-2018-165358,18/07/2018,23/07/2018,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,9.184,"Philadelphia, Philadelphia County, Pennsylvania, United States",39.9527237,-75.1635262
7045,7046,CA-2017-160136,03/11/2017,09/11/2017,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Dallas,Texas,75217,Central,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,9.248,"Dallas, Dallas County, Texas, United States",32.7762719,-96.7968559
7046,7047,CA-2015-150581,08/04/2015,12/04/2015,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,Concord,California,94521,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,99.592,"Concord, Merrimack County, New Hampshire, United States",43.207178,-71.537476
7047,7048,CA-2015-150581,08/04/2015,12/04/2015,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,Concord,California,94521,West,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,399.96,"Concord, Merrimack County, New Hampshire, United States",43.207178,-71.537476
7048,7049,CA-2017-119515,14/08/2017,16/08/2017,First Class,TR-21325,Toby Ritter,Consumer,United States,Nashville,Tennessee,37211,South,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,15.552,"Nashville-Davidson, Davidson County, Tennessee, United States",36.1622767,-86.7742984
7049,7050,CA-2015-141355,25/09/2015,30/09/2015,Standard Class,BF-11005,Barry Franz,Home Office,United States,Aurora,Colorado,80013,West,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,14.576,"Aurora, Aurora Township, Kane County, Illinois, United States",41.7571701,-88.3147539
